run_num,run_id,scan_id,ordinal,wheel,direction,tension_state,metadata_correct_digit,before_code,after_code,before_digit,after_digit,truth_digit,is_true_gate,position_valid,collection_mode,action_type,sample_rate,channels,audio_duration_s,motion_duration_s,quality_valid,final_step,event_count,target_rms,target_peak,target_clipped,reference_rms,reference_peak,reference_clipped,audio_overflow,contains_non_finite,scan_start_code,scan_start_digit,transition
95,run_000095,10,5,1,CCW,LOADED,-1,2062,3062,2,3,3,1,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.273977,True,171,2,0.0017753385901424883,0.013427734375,0,0.001854908467988959,0.040283203125,0,False,False,8062,8,2→3
96,run_000096,10,6,1,CCW,LOADED,-1,3062,4062,3,4,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274853,True,171,2,0.004851340982303384,0.16943359375,0,0.003053961953367257,0.069366455078125,0,False,False,8062,8,3→4
97,run_000097,10,7,1,CCW,LOADED,-1,4062,5062,4,5,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.275526,True,171,2,0.0016692402796008533,0.013916015625,0,0.00186256519351851,0.034454345703125,0,False,False,8062,8,4→5
98,run_000098,10,8,1,CCW,LOADED,-1,5062,6062,5,6,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274647,True,171,2,0.0018621027523034843,0.021820068359375,0,0.0020932544699009425,0.0323486328125,0,False,False,8062,8,5→6
99,run_000099,10,9,1,CCW,LOADED,-1,6062,7062,6,7,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274711,True,171,2,0.0020153696171746793,0.02935791015625,0,0.0024882972963257166,0.027923583984375,0,False,False,8062,8,6→7
100,run_000100,10,10,1,CCW,LOADED,-1,7062,8062,7,8,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274611,True,171,2,0.0019972009121918778,0.031097412109375,0,0.002282303365461804,0.027679443359375,0,False,False,8062,8,7→8
101,run_000101,11,1,1,CCW,LOADED,-1,1062,2062,1,2,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274102,True,171,2,0.0034673524308570006,0.092620849609375,0,0.004715377370571959,0.14874267578125,0,False,False,1062,1,1→2
102,run_000102,11,2,1,CCW,LOADED,-1,2062,3062,2,3,3,1,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.273967,True,171,2,0.0031621994873300262,0.067901611328125,0,0.0022137063071097744,0.0433349609375,0,False,False,1062,1,2→3
103,run_000103,11,3,1,CCW,LOADED,-1,3062,4062,3,4,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.27459,True,171,2,0.007696853722450265,0.293182373046875,0,0.0041465193587195024,0.14447021484375,0,False,False,1062,1,3→4
104,run_000104,11,4,1,CCW,LOADED,-1,4062,5062,4,5,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.275445,True,171,2,0.0018436124312593148,0.0264892578125,0,0.0017764280938399734,0.037506103515625,0,False,False,1062,1,4→5
105,run_000105,11,5,1,CCW,LOADED,-1,5062,6062,5,6,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.275605,True,171,2,0.001832144317436847,0.025665283203125,0,0.002155583228864506,0.034820556640625,0,False,False,1062,1,5→6
106,run_000106,11,6,1,CCW,LOADED,-1,6062,7062,6,7,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.3876190476190475,0.274856,True,171,2,0.0021154752519522936,0.022552490234375,0,0.00242048562724238,0.0284423828125,0,False,False,1062,1,6→7
107,run_000107,11,7,1,CCW,LOADED,-1,7062,8062,7,8,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274754,True,171,2,0.001855716139977963,0.040191650390625,0,0.002219580301946584,0.027679443359375,0,False,False,1062,1,7→8
108,run_000108,11,8,1,CCW,LOADED,-1,8062,9062,8,9,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.27424,True,171,2,0.0023232863453144315,0.07366943359375,0,0.002530778921386738,0.03448486328125,0,False,False,1062,1,8→9
109,run_000109,11,9,1,CCW,LOADED,-1,9062,0062,9,0,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274206,True,171,2,0.0020415685929867145,0.017333984375,0,0.0020114089250020725,0.036163330078125,0,False,False,1062,1,9→0
110,run_000110,11,10,1,CCW,LOADED,-1,0062,1062,0,1,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.275223,True,171,2,0.0021642289121277,0.0557861328125,0,0.0021073704965210087,0.034271240234375,0,False,False,1062,1,0→1
111,run_000111,12,1,1,CCW,UNLOADED,-1,1062,2062,1,2,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.275691,True,171,2,0.003865468230848101,0.0882568359375,0,0.0051625461147114336,0.17333984375,0,False,False,1062,1,1→2
112,run_000112,12,2,1,CCW,UNLOADED,-1,2062,3062,2,3,3,1,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.275234,True,171,2,0.003300113064032627,0.120819091796875,0,0.002582355070424969,0.0452880859375,0,False,False,1062,1,2→3
113,run_000113,12,3,1,CCW,UNLOADED,-1,3062,4062,3,4,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.27548,True,171,2,0.0035072925346275926,0.0682373046875,0,0.0019455665965741702,0.03131103515625,0,False,False,1062,1,3→4
114,run_000114,12,4,1,CCW,UNLOADED,-1,4062,5062,4,5,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274482,True,171,2,0.0017096066992693107,0.0250244140625,0,0.0019879884563814335,0.034698486328125,0,False,False,1062,1,4→5
115,run_000115,12,5,1,CCW,UNLOADED,-1,5062,6062,5,6,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.275043,True,171,2,0.0019228554420640418,0.01959228515625,0,0.002322552891872976,0.039337158203125,0,False,False,1062,1,5→6
116,run_000116,12,6,1,CCW,UNLOADED,-1,6062,7062,6,7,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274361,True,171,2,0.001863241625547401,0.03271484375,0,0.00216347233210121,0.029876708984375,0,False,False,1062,1,6→7
117,run_000117,12,7,1,CCW,UNLOADED,-1,7062,8062,7,8,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274381,True,171,2,0.001758102979891123,0.0225830078125,0,0.002146106332760973,0.034210205078125,0,False,False,1062,1,7→8
118,run_000118,12,8,1,CCW,UNLOADED,-1,8062,9062,8,9,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274575,True,171,2,0.0019424451357335818,0.044342041015625,0,0.002190664666820433,0.029693603515625,0,False,False,1062,1,8→9
119,run_000119,12,9,1,CCW,UNLOADED,-1,9062,0062,9,0,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274825,True,171,2,0.0025444197341283298,0.089080810546875,0,0.0024379945151334474,0.042144775390625,0,False,False,1062,1,9→0
120,run_000120,12,10,1,CCW,UNLOADED,-1,0062,1062,0,1,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274334,True,171,2,0.002130732796510541,0.0445556640625,0,0.002068755290514587,0.0390625,0,False,False,1062,1,0→1
121,run_000121,13,1,1,CCW,UNLOADED,-1,2062,3062,2,3,3,1,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.275565,True,171,2,0.005406780059926078,0.12261962890625,0,0.009027616533655424,0.285064697265625,0,False,False,2062,2,2→3
122,run_000122,13,2,1,CCW,UNLOADED,-1,3062,4062,3,4,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274509,True,171,2,0.007040051946615195,0.22503662109375,0,0.004746045970613145,0.12847900390625,0,False,False,2062,2,3→4
123,run_000123,13,3,1,CCW,UNLOADED,-1,4062,5062,4,5,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.275142,True,171,2,0.00214043409605381,0.024993896484375,0,0.0027309181002186413,0.034942626953125,0,False,False,2062,2,4→5
124,run_000124,13,4,1,CCW,UNLOADED,-1,5062,6062,5,6,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.275293,True,171,2,0.0019723251492536524,0.01544189453125,0,0.0025695494838287743,0.02947998046875,0,False,False,2062,2,5→6
125,run_000125,13,5,1,CCW,UNLOADED,-1,6062,7062,6,7,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274906,True,171,2,0.0017997947005896275,0.02239990234375,0,0.0024657839882207397,0.02703857421875,0,False,False,2062,2,6→7
126,run_000126,13,6,1,CCW,UNLOADED,-1,7062,8062,7,8,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274531,True,171,2,0.0016453775003008014,0.024383544921875,0,0.0022077300117834564,0.039703369140625,0,False,False,2062,2,7→8
127,run_000127,13,7,1,CCW,UNLOADED,-1,8062,9062,8,9,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274023,True,171,2,0.0017841240121103073,0.0260009765625,0,0.0019965098434853983,0.030120849609375,0,False,False,2062,2,8→9
128,run_000128,13,8,1,CCW,UNLOADED,-1,9062,0062,9,0,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.273917,True,171,2,0.0019071765360094352,0.020660400390625,0,0.0019302772235161166,0.033599853515625,0,False,False,2062,2,9→0
129,run_000129,13,9,1,CCW,UNLOADED,-1,0062,1062,0,1,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274566,True,171,2,0.002061943810866445,0.04376220703125,0,0.0022890527708302917,0.03839111328125,0,False,False,2062,2,0→1
130,run_000130,13,10,1,CCW,UNLOADED,-1,1062,2062,1,2,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.273828,True,171,2,0.004462664880846704,0.20361328125,0,0.0034815343332923313,0.079193115234375,0,False,False,2062,2,1→2
131,run_000131,14,1,1,CCW,LOADED,-1,2062,3062,2,3,3,1,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.275266,True,171,2,0.002116152891207411,0.037506103515625,0,0.0016741207320475483,0.039093017578125,0,False,False,2062,2,2→3
132,run_000132,14,2,1,CCW,LOADED,-1,3062,4062,3,4,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274557,True,171,2,0.004824033659607269,0.17596435546875,0,0.0033703472793766417,0.0902099609375,0,False,False,2062,2,3→4
133,run_000133,14,3,1,CCW,LOADED,-1,4062,5062,4,5,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.27413,True,171,2,0.002192491387595517,0.03668212890625,0,0.0022897323435146708,0.033905029296875,0,False,False,2062,2,4→5
134,run_000134,14,4,1,CCW,LOADED,-1,5062,6062,5,6,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274643,True,171,2,0.0023341459337637553,0.029541015625,0,0.0021991865147129013,0.02685546875,0,False,False,2062,2,5→6
135,run_000135,14,5,1,CCW,LOADED,-1,6062,7062,6,7,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274348,True,171,2,0.002302786637229233,0.025909423828125,0,0.002222411685938206,0.03204345703125,0,False,False,2062,2,6→7
136,run_000136,14,6,1,CCW,LOADED,-1,7062,8062,7,8,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274218,True,171,2,0.0024031818667823745,0.0303955078125,0,0.0022287748174701673,0.033599853515625,0,False,False,2062,2,7→8
137,run_000137,14,7,1,CCW,LOADED,-1,8062,9062,8,9,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.275301,True,171,2,0.002544979617354478,0.065277099609375,0,0.0024660031440936524,0.043212890625,0,False,False,2062,2,8→9
138,run_000138,14,8,1,CCW,LOADED,-1,9062,0062,9,0,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.275531,True,171,2,0.002432102463019194,0.024627685546875,0,0.0021705756339064465,0.04302978515625,0,False,False,2062,2,9→0
139,run_000139,14,9,1,CCW,LOADED,-1,0062,1062,0,1,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274426,True,171,2,0.002130162144510469,0.026031494140625,0,0.0021503263800362895,0.050567626953125,0,False,False,2062,2,0→1
140,run_000140,14,10,1,CCW,LOADED,-1,1062,2062,1,2,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274442,True,171,2,0.0023663802281687287,0.044189453125,0,0.0022257499308964324,0.041748046875,0,False,False,2062,2,1→2
141,run_000141,15,1,1,CCW,LOADED,-1,9062,0062,9,0,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.275238,True,171,2,0.00510711398031327,0.1572265625,0,0.008494818470743902,0.229736328125,0,False,False,9062,9,9→0
142,run_000142,15,2,1,CCW,LOADED,-1,0062,1062,0,1,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274386,True,171,2,0.0026486700054076345,0.066162109375,0,0.0023584045828500427,0.046875,0,False,False,9062,9,0→1
143,run_000143,15,3,1,CCW,LOADED,-1,1062,2062,1,2,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274848,True,171,2,0.0021572620880108326,0.033172607421875,0,0.0020007936032561575,0.032470703125,0,False,False,9062,9,1→2
144,run_000144,15,4,1,CCW,LOADED,-1,2062,3062,2,3,3,1,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274644,True,171,2,0.002032586418269583,0.038604736328125,0,0.0018639846031936172,0.037872314453125,0,False,False,9062,9,2→3
145,run_000145,15,5,1,CCW,LOADED,-1,3062,4062,3,4,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274043,True,171,2,0.0037181426591147036,0.158203125,0,0.0031132755984696146,0.051483154296875,0,False,False,9062,9,3→4
146,run_000146,15,6,1,CCW,LOADED,-1,4062,5062,4,5,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.273503,True,171,2,0.0021777234321457197,0.030364990234375,0,0.002109964010401062,0.027252197265625,0,False,False,9062,9,4→5
147,run_000147,15,7,1,CCW,LOADED,-1,5062,6062,5,6,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.275223,True,171,2,0.002329840983871394,0.02862548828125,0,0.0021718034691517968,0.027099609375,0,False,False,9062,9,5→6
148,run_000148,15,8,1,CCW,LOADED,-1,6062,7062,6,7,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274232,True,171,2,0.0024875702271977143,0.038238525390625,0,0.0021768150905721794,0.033355712890625,0,False,False,9062,9,6→7
149,run_000149,15,9,1,CCW,LOADED,-1,7062,8062,7,8,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.27441,True,171,2,0.00238708905462756,0.03338623046875,0,0.001950068386703336,0.036285400390625,0,False,False,9062,9,7→8
150,run_000150,15,10,1,CCW,LOADED,-1,8062,9062,8,9,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274829,True,171,2,0.0024817372078743283,0.0391845703125,0,0.0023129866011363533,0.042327880859375,0,False,False,9062,9,8→9
151,run_000151,16,1,1,CCW,UNLOADED,-1,9062,0062,9,0,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.275261,True,171,2,0.005405643732501685,0.159515380859375,0,0.008072283790569484,0.218780517578125,0,False,False,9062,9,9→0
152,run_000152,16,2,1,CCW,UNLOADED,-1,0062,1062,0,1,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.275267,True,171,2,0.002401886745779571,0.0430908203125,0,0.0020089693221561965,0.0421142578125,0,False,False,9062,9,0→1
153,run_000153,16,3,1,CCW,UNLOADED,-1,1062,2062,1,2,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.275248,True,171,2,0.0031391288510669735,0.12432861328125,0,0.0026435034988823414,0.039093017578125,0,False,False,9062,9,1→2
154,run_000154,16,4,1,CCW,UNLOADED,-1,2062,3062,2,3,3,1,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.275438,True,171,2,0.0022366072507167575,0.031646728515625,0,0.0020332818821621403,0.033905029296875,0,False,False,9062,9,2→3
155,run_000155,16,5,1,CCW,UNLOADED,-1,3062,4062,3,4,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274057,True,171,2,0.0031312443225944495,0.119415283203125,0,0.0029750631107101216,0.0457763671875,0,False,False,9062,9,3→4
156,run_000156,16,6,1,CCW,UNLOADED,-1,4062,5062,4,5,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274021,True,171,2,0.002232309245852217,0.038482666015625,0,0.002192714626973001,0.02752685546875,0,False,False,9062,9,4→5
157,run_000157,16,7,1,CCW,UNLOADED,-1,5062,6062,5,6,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274347,True,171,2,0.002153281245130168,0.02777099609375,0,0.002331117694984519,0.03302001953125,0,False,False,9062,9,5→6
158,run_000158,16,8,1,CCW,UNLOADED,-1,6062,7062,6,7,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.275094,True,171,2,0.00216121296522174,0.027099609375,0,0.0023964253598054465,0.03973388671875,0,False,False,9062,9,6→7
159,run_000159,16,9,1,CCW,UNLOADED,-1,7062,8062,7,8,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274134,True,171,2,0.0024155870997142133,0.04901123046875,0,0.002032645770576365,0.035369873046875,0,False,False,9062,9,7→8
160,run_000160,16,10,1,CCW,UNLOADED,-1,8062,9062,8,9,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274635,True,171,2,0.0037371158540126913,0.133087158203125,0,0.00353151746269768,0.07977294921875,0,False,False,9062,9,8→9
161,run_000161,17,1,1,CCW,UNLOADED,-1,6062,7062,6,7,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.275486,True,171,2,0.005874674162260304,0.15740966796875,0,0.006940826560163883,0.184844970703125,0,False,False,6062,6,6→7
162,run_000162,17,2,1,CCW,UNLOADED,-1,7062,8062,7,8,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274837,True,171,2,0.003006352822802939,0.066253662109375,0,0.00315217518894326,0.05181884765625,0,False,False,6062,6,7→8
163,run_000163,17,3,1,CCW,UNLOADED,-1,8062,9062,8,9,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.275259,True,171,2,0.003217652427026584,0.097015380859375,0,0.00306455793964373,0.0472412109375,0,False,False,6062,6,8→9
164,run_000164,17,4,1,CCW,UNLOADED,-1,9062,0062,9,0,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274651,True,171,2,0.0033740670946122856,0.099609375,0,0.003480368341318425,0.068634033203125,0,False,False,6062,6,9→0
165,run_000165,17,5,1,CCW,UNLOADED,-1,0062,1062,0,1,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274557,True,171,2,0.0028486037607657593,0.099639892578125,0,0.002671763868976549,0.0423583984375,0,False,False,6062,6,0→1
166,run_000166,17,6,1,CCW,UNLOADED,-1,1062,2062,1,2,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.275093,True,171,2,0.002489419103084092,0.0460205078125,0,0.0021354384176185703,0.03375244140625,0,False,False,6062,6,1→2
167,run_000167,17,7,1,CCW,UNLOADED,-1,2062,3062,2,3,3,1,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274679,True,171,2,0.0021021629803486376,0.02734375,0,0.002253359027699065,0.03924560546875,0,False,False,6062,6,2→3
168,run_000168,17,8,1,CCW,UNLOADED,-1,3062,4062,3,4,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.3876190476190475,0.273669,True,171,2,0.0020636084619351904,0.025604248046875,0,0.0024538309264198585,0.04296875,0,False,False,6062,6,3→4
169,run_000169,17,9,1,CCW,UNLOADED,-1,4062,5062,4,5,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.273948,True,171,2,0.002116917278096904,0.02008056640625,0,0.002290105396827006,0.036163330078125,0,False,False,6062,6,4→5
170,run_000170,17,10,1,CCW,UNLOADED,-1,5062,6062,5,6,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.3876190476190475,0.274142,True,171,2,0.0020307293720281004,0.03448486328125,0,0.002022657905343488,0.038055419921875,0,False,False,6062,6,5→6
171,run_000171,18,1,1,CCW,LOADED,-1,6062,7062,6,7,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.2747,True,171,2,0.003614449256389969,0.074920654296875,0,0.005149833053887622,0.176025390625,0,False,False,6062,6,6→7
172,run_000172,18,2,1,CCW,LOADED,-1,7062,8062,7,8,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274969,True,171,2,0.0037319254400003544,0.158721923828125,0,0.003597049729653749,0.07843017578125,0,False,False,6062,6,7→8
173,run_000173,18,3,1,CCW,LOADED,-1,8062,9062,8,9,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274188,True,171,2,0.002339111926689642,0.06439208984375,0,0.0023196895463770428,0.044158935546875,0,False,False,6062,6,8→9
174,run_000174,18,4,1,CCW,LOADED,-1,9062,0062,9,0,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.275439,True,171,2,0.0019251693013866466,0.0189208984375,0,0.0021853055148583255,0.0418701171875,0,False,False,6062,6,9→0
175,run_000175,18,5,1,CCW,LOADED,-1,0062,1062,0,1,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.275563,True,171,2,0.001736140592857837,0.013580322265625,0,0.002230668884184488,0.054046630859375,0,False,False,6062,6,0→1
176,run_000176,18,6,1,CCW,LOADED,-1,1062,2062,1,2,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.275662,True,171,2,0.0018869635597992753,0.0218505859375,0,0.0023579337483355237,0.03875732421875,0,False,False,6062,6,1→2
177,run_000177,18,7,1,CCW,LOADED,-1,2062,3062,2,3,3,1,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.275585,True,171,2,0.0018443948692186054,0.024139404296875,0,0.0022181438544076476,0.035919189453125,0,False,False,6062,6,2→3
178,run_000178,18,8,1,CCW,LOADED,-1,3062,4062,3,4,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274837,True,171,2,0.004059737393339456,0.129180908203125,0,0.0025433428946984257,0.0352783203125,0,False,False,6062,6,3→4
179,run_000179,18,9,1,CCW,LOADED,-1,4062,5062,4,5,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274098,True,171,2,0.001527112045206117,0.014312744140625,0,0.0019275260265269594,0.03448486328125,0,False,False,6062,6,4→5
180,run_000180,18,10,1,CCW,LOADED,-1,5062,6062,5,6,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.275128,True,171,2,0.0017297245335386032,0.019287109375,0,0.0021352029372602123,0.038299560546875,0,False,False,6062,6,5→6
181,run_000181,19,1,1,CCW,LOADED,-1,3062,4062,3,4,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.275208,True,171,2,0.001977033719980917,0.022003173828125,0,0.0018189247896413542,0.026885986328125,0,False,False,3062,3,3→4
182,run_000182,19,2,1,CCW,LOADED,-1,4062,5062,4,5,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274222,True,171,2,0.0021981642598539273,0.019012451171875,0,0.00275466386120229,0.0538330078125,0,False,False,3062,3,4→5
183,run_000183,19,3,1,CCW,LOADED,-1,5062,6062,5,6,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.275062,True,171,2,0.002490176883299031,0.058380126953125,0,0.002210070525683015,0.03802490234375,0,False,False,3062,3,5→6
184,run_000184,19,4,1,CCW,LOADED,-1,6062,7062,6,7,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.27467,True,171,2,0.004040215550879704,0.1856689453125,0,0.002439674619395273,0.040679931640625,0,False,False,3062,3,6→7
185,run_000185,19,5,1,CCW,LOADED,-1,7062,8062,7,8,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274953,True,171,2,0.001854627105312295,0.025177001953125,0,0.0021104293143143914,0.0399169921875,0,False,False,3062,3,7→8
186,run_000186,19,6,1,CCW,LOADED,-1,8062,9062,8,9,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.27445,True,171,2,0.0022388588036270384,0.054901123046875,0,0.002453880884204434,0.05474853515625,0,False,False,3062,3,8→9
187,run_000187,19,7,1,CCW,LOADED,-1,9062,0062,9,0,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274693,True,171,2,0.0019586170763042222,0.017791748046875,0,0.0022337139191771246,0.056365966796875,0,False,False,3062,3,9→0
188,run_000188,19,8,1,CCW,LOADED,-1,0062,1062,0,1,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.27529,True,171,2,0.0017677163282946062,0.018310546875,0,0.002006309392185389,0.035308837890625,0,False,False,3062,3,0→1
189,run_000189,19,9,1,CCW,LOADED,-1,1062,2062,1,2,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274333,True,171,2,0.0015622836624470606,0.016510009765625,0,0.0022516045151960867,0.040802001953125,0,False,False,3062,3,1→2
190,run_000190,19,10,1,CCW,LOADED,-1,2062,3062,2,3,3,1,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.275232,True,171,2,0.001712618612928353,0.0164794921875,0,0.0021001154561474016,0.030609130859375,0,False,False,3062,3,2→3
191,run_000191,20,1,1,CCW,UNLOADED,-1,3062,4062,3,4,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274674,True,171,2,0.003498445957449358,0.079498291015625,0,0.003833039654809771,0.12847900390625,0,False,False,3062,3,3→4
192,run_000192,20,2,1,CCW,UNLOADED,-1,4062,5062,4,5,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274134,True,171,2,0.0025463976371398055,0.035552978515625,0,0.0025417977730892182,0.0419921875,0,False,False,3062,3,4→5
193,run_000193,20,3,1,CCW,UNLOADED,-1,5062,6062,5,6,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.274491,True,171,2,0.0035341094768094688,0.1024169921875,0,0.0026699934744589438,0.04400634765625,0,False,False,3062,3,5→6
194,run_000194,20,4,1,CCW,UNLOADED,-1,6062,7062,6,7,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.275542,True,171,2,0.0025134117801242873,0.02947998046875,0,0.0023349678335793053,0.038665771484375,0,False,False,3062,3,6→7
195,run_000195,20,5,1,CCW,UNLOADED,-1,7062,8062,7,8,3,0,True,digit_scan,DIGIT_MOVE,44100,2,1.4188888888888889,0.275463,True,171,2,0.0023995056507862753,0.040802001953125,0,0.0020381645490494395,0.03631591796875,0,False,False,3062,3,7→8
